action_label,network_generation,network_latency_ms,packet_loss_pct,network_jitter_ms,gateway_latency_ms,gateway_failure_rate_pct,gateway_timeout_rate_pct,bank_latency_ms,bank_failure_rate_pct,bank_timeout_rate_pct,total_latency_ms,transaction_age_ms,retry_count,order_amount_inr,error_code_category,is_timeout_flag,true_network_degradation,true_gateway_degradation,true_bank_degradation
3,3G,658.13,3.7775,43.33,56.59,0.0538,0.1695,372.22,0.1202,1.7648,1086.94,619.52,0,22282.2,1,1,72.01,5.22,20.44
2,5G,23.85,0.4849,3.42,386.58,0.4437,0.3884,317.72,0.2888,1.1176,728.15,3220.12,0,31295.14,2,1,3.54,57.27,11.02
1,5G,51.78,0.0336,4.53,109.86,0.1314,0.2333,1025.4,0.8303,2.1251,1187.04,3106.09,1,40273.27,0,1,2.79,16.38,71.19
1,5G,28.51,0.3171,6.09,107.93,0.1206,0.1776,774.78,1.3793,2.8496,911.22,1349.0,1,15096.23,0,1,3.57,12.1,79.33
2,4G/LTE,38.58,0.5242,3.95,1211.83,0.2122,0.341,392.2,0.2969,1.2246,1642.61,1897.73,2,6886.0,2,0,4.8,69.82,16.5
2,4G/LTE,25.0,0.7169,11.93,714.49,0.4892,0.4316,215.62,0.1581,1.4153,955.11,5509.59,1,43822.37,0,1,7.43,75.3,8.05
2,5G,23.6,0.332,2.84,774.72,0.3766,0.3889,381.74,0.1293,1.3918,1180.06,942.91,1,47369.98,0,1,2.44,67.38,15.49
1,5G,19.83,0.3692,5.27,57.0,0.1858,0.1401,621.19,0.8599,1.8168,698.02,5639.38,2,12872.09,3,0,3.15,12.2,46.88
1,4G/LTE,76.88,0.8011,11.37,139.55,0.0521,0.171,547.8,1.2673,1.9017,764.23,5639.38,0,12679.05,3,0,10.83,8.31,51.76
1,4G/LTE,115.65,0.8924,5.03,87.32,0.1957,0.1745,491.98,1.2922,2.724,694.95,6255.32,0,2053.82,3,1,11.85,16.14,61.75
1,5G,9.23,0.047,7.66,69.73,0.0638,0.2198,697.69,0.7121,2.958,776.65,5505.4,2,30519.87,3,1,1.9,9.52,65.18
1,4G/LTE,68.13,0.0682,6.12,116.03,0.0706,0.2071,497.47,1.4807,2.7618,681.63,4056.48,0,27420.58,3,1,4.42,10.92,65.96
2,4G/LTE,103.22,0.2844,12.01,350.28,0.3548,0.4483,350.31,0.1779,1.3732,803.81,1904.51,3,20990.9,2,1,9.46,53.72,14.5
1,3G,206.01,1.2294,11.22,94.17,0.196,0.2429,893.83,0.808,2.457,1194.01,6209.79,3,18072.89,0,1,20.95,20.7,69.19
2,4G/LTE,93.36,0.846,3.73,470.08,0.3963,0.3924,248.98,0.2769,1.424,812.42,3518.32,1,40857.05,2,1,9.89,57.49,11.97
2,5G,18.6,0.2371,1.6,542.35,0.2826,0.4534,356.53,0.1966,1.306,917.48,4594.54,1,15335.48,2,1,1.42,56.43,14.14
3,4G/LTE,289.9,3.7212,39.37,118.91,0.1186,0.2222,394.79,0.1033,1.0573,803.6,4187.76,3,19008.36,0,0,48.88,15.17,10.66
1,4G/LTE,20.84,0.6491,11.1,92.15,0.1534,0.1647,620.32,1.0651,2.3899,733.31,4908.06,0,49484.64,3,1,6.54,12.89,59.1
3,Wi-Fi 6/7,197.88,2.6414,39.92,108.79,0.1682,0.1825,307.72,0.113,1.3338,614.39,305.58,0,1284.37,0,0,37.15,15.62,10.63
3,Wi-Fi 6/7,214.6,3.7293,54.37,58.27,0.1443,0.2126,385.67,0.2295,1.2166,658.54,4365.58,0,30403.11,1,0,48.79,14.01,14.84
3,5G,848.62,2.7369,31.18,56.77,0.108,0.1827,392.44,0.2713,1.7796,1297.83,582.55,0,43031.0,1,1,73.5,9.66,24.37
2,5G,35.93,0.2411,5.68,366.57,0.2282,0.4311,277.94,0.1911,1.5568,680.44,638.25,1,44741.53,0,1,3.44,44.82,13.88
3,5G,455.18,1.7799,24.86,40.51,0.1766,0.1544,261.43,0.2988,1.3829,757.12,753.91,1,21319.95,1,0,42.81,11.86,12.37
1,3G,160.71,0.5101,18.91,106.91,0.1496,0.2084,1002.08,0.8777,1.9459,1269.7,6694.36,2,5282.05,3,0,16.17,15.92,68.18
2,5G,50.73,0.0268,3.49,1046.19,0.3056,0.3093,234.48,0.2341,1.1071,1331.4,3023.3,0,16522.72,0,0,2.39,67.85,5.73
1,Wi-Fi 6/7,9.56,0.0775,4.62,90.12,0.1648,0.2727,812.45,1.3892,2.3161,912.13,4721.23,3,780.83,0,1,1.21,20.33,73.39
1,Wi-Fi 6/7,31.5,0.1314,3.25,120.57,0.0742,0.1586,942.4,0.8044,2.7152,1094.47,396.96,2,29087.89,0,1,1.82,8.3,75.43
1,2G/EDGE,781.12,1.1636,38.36,61.17,0.1232,0.1145,736.85,0.7285,2.8547,1579.14,5174.33,1,34762.57,3,1,62.14,6.58,65.89
1,3G,217.76,1.1873,17.79,83.59,0.1201,0.2558,913.65,0.852,2.1525,1215.0,457.82,0,2371.05,0,1,23.27,16.05,66.4
1,5G,42.5,0.2577,5.86,57.28,0.1779,0.128,692.69,1.2358,2.9295,792.47,4466.49,3,23947.92,3,1,3.97,10.92,73.86
2,4G/LTE,48.62,0.7969,6.87,764.89,0.2334,0.4943,342.89,0.157,1.7116,1156.4,1732.65,1,15999.96,2,1,7.86,64.05,18.84
3,5G,593.52,2.8138,62.43,121.9,0.0702,0.1265,312.15,0.2072,1.0151,1027.57,7601.03,1,33616.39,1,1,67.88,6.07,7.75
3,5G,294.39,1.6446,52.77,135.34,0.1551,0.1151,297.66,0.1151,1.2499,727.39,7965.13,1,13806.63,0,0,40.51,11.53,8.9
1,5G,17.78,0.2877,2.06,138.4,0.1955,0.2312,1070.88,1.039,2.0874,1227.06,1902.56,1,12292.33,0,1,1.74,21.59,76.62
3,5G,208.78,4.078,57.38,136.36,0.1196,0.2704,340.53,0.1936,1.6637,685.67,6358.46,3,33145.29,1,0,51.4,18.9,18.65
2,3G,278.61,0.6761,13.21,912.8,0.253,0.4108,376.45,0.2123,1.1061,1567.86,2031.02,0,16397.96,2,1,22.47,65.69,12.42
2,5G,46.61,0.32,1.03,775.16,0.3624,0.3207,285.52,0.1269,1.0422,1107.29,5269.9,2,40527.78,2,0,3.49,62.19,5.39
1,4G/LTE,83.63,0.677,6.47,54.07,0.0735,0.2279,626.06,1.3053,2.799,763.76,4972.6,2,819.98,3,1,9.08,10.09,69.81
1,5G,31.08,0.438,6.84,126.34,0.0695,0.1488,663.01,0.9937,2.1299,820.43,2311.69,0,19744.44,0,1,4.66,7.59,56.06
2,4G/LTE,94.53,0.1761,10.48,459.88,0.2791,0.474,348.69,0.2012,1.2528,903.1,4631.96,0,15776.53,2,1,7.86,54.39,13.03
2,4G/LTE,89.86,0.7004,5.32,389.72,0.2722,0.4297,327.63,0.2329,1.4341,807.21,5292.74,0,5113.54,2,1,9.26,48.53,15.27
3,3G,516.36,4.6724,72.32,126.1,0.0632,0.1009,327.32,0.1105,1.3304,969.78,2287.41,0,29182.78,1,1,77.23,4.16,11.51
3,Wi-Fi 6/7,605.16,3.1962,42.42,118.63,0.0711,0.149,357.86,0.1562,1.1106,1081.65,6219.26,1,32811.71,1,1,65.15,7.42,10.56
3,4G/LTE,664.83,4.7981,64.43,113.51,0.0704,0.1705,318.86,0.1592,1.5232,1097.2,2746.87,0,11615.2,0,1,84.56,8.52,14.85
2,4G/LTE,55.68,0.7775,6.14,712.79,0.4287,0.4117,331.37,0.2761,1.2984,1099.84,1027.36,2,32763.34,0,1,7.95,69.96,14.19
3,5G,255.28,1.2097,42.46,124.21,0.1045,0.1788,258.81,0.2127,1.1012,638.3,925.28,0,42192.62,0,0,32.66,11.72,6.47
3,4G/LTE,792.46,5.0558,42.36,123.56,0.0773,0.1353,219.58,0.2268,1.2662,1135.6,2644.42,1,48408.39,0,1,86.97,7.16,7.24
1,4G/LTE,75.79,0.0673,8.25,115.58,0.0746,0.1129,667.3,1.345,2.5898,858.67,3196.71,0,41771.02,3,1,5.47,5.28,69.44
2,3G,128.83,0.3859,12.0,274.5,0.3521,0.3031,323.85,0.1695,1.6767,727.18,4138.23,3,43344.02,2,0,11.57,41.63,17.58
2,4G/LTE,115.07,0.2454,8.92,730.65,0.3164,0.4844,325.32,0.2614,1.226,1171.04,3720.14,2,23984.68,0,1,9.04,67.68,12.54
1,5G,41.59,0.1922,6.64,93.36,0.0658,0.2594,708.1,1.09,1.9758,843.05,2487.95,2,33566.17,3,0,3.75,13.02,57.72
3,5G,348.27,1.3611,41.25,48.34,0.1921,0.1564,375.06,0.1551,1.3269,771.67,677.66,1,40290.26,0,0,38.69,13.31,14.64
1,4G/LTE,116.66,0.6145,12.61,66.46,0.0815,0.2568,878.43,1.1509,2.6828,1061.55,3016.32,2,15477.82,3,1,12.4,12.89,77.93
2,2G/EDGE,558.98,1.2037,15.28,765.12,0.2283,0.3381,294.26,0.1881,1.1554,1618.36,2488.77,1,16900.85,2,0,42.72,53.96,8.62
2,5G,43.93,0.3246,2.48,434.3,0.3087,0.4106,321.11,0.2581,1.0587,799.34,4189.75,0,43680.59,0,1,3.49,51.45,9.76
1,3G,227.56,0.7018,15.45,41.69,0.0727,0.1184,733.55,0.7232,2.5413,1002.8,7577.74,3,11313.88,0,1,20.26,2.73,60.93
2,4G/LTE,83.48,0.6644,12.64,974.62,0.2615,0.4694,273.14,0.2488,1.2686,1331.24,6453.68,1,30996.25,2,1,10.76,72.24,10.34
1,5G,57.77,0.0822,4.05,73.75,0.1083,0.2506,720.36,1.1346,2.339,851.88,381.77,3,24012.73,3,1,3.3,14.56,64.58
3,4G/LTE,503.37,2.7082,44.74,61.32,0.0724,0.1136,280.7,0.201,1.3687,845.39,5201.38,0,24862.02,1,1,56.89,3.14,11.37
2,5G,59.49,0.2755,3.42,1209.16,0.2003,0.3668,325.44,0.1617,1.5252,1594.09,5099.29,1,34852.8,2,1,4.38,70.54,15.25
2,3G,127.22,0.9508,15.39,640.49,0.388,0.4165,243.08,0.2419,1.523,1010.79,5182.97,2,40560.83,2,1,15.84,64.83,12.53
2,Wi-Fi 6/7,34.18,0.3171,4.6,712.82,0.4542,0.4811,337.05,0.2438,1.1129,1084.05,4594.54,0,42371.53,2,1,3.48,76.0,11.11
1,5G,26.49,0.0318,3.54,40.36,0.0987,0.2903,570.48,1.3267,2.4749,637.33,6970.06,2,47567.5,3,1,1.01,15.15,62.55
2,5G,53.37,0.0956,4.16,266.04,0.2178,0.4945,232.94,0.273,1.2526,552.35,2155.53,1,5383.25,0,1,3.15,44.32,8.53
3,2G/EDGE,1056.53,3.3198,73.49,139.19,0.177,0.2243,218.91,0.2707,1.0786,1414.63,4088.78,0,21746.64,0,1,89.92,19.96,5.17
2,5G,21.74,0.0868,5.76,945.97,0.408,0.4767,211.95,0.2974,1.7041,1179.66,2243.97,1,42821.57,0,1,1.7,81.38,14.68
2,3G,109.47,0.6132,18.14,1115.67,0.2644,0.3624,236.33,0.2361,1.5494,1461.47,1569.34,0,10399.48,0,1,13.55,71.03,12.49
1,Wi-Fi 6/7,5.43,0.0309,3.46,73.05,0.1112,0.2996,826.52,0.8916,2.7216,905.0,4534.22,2,48367.9,3,1,0.6,17.79,71.29
1,Wi-Fi 6/7,44.73,0.0373,3.1,98.3,0.0721,0.2531,613.31,0.8733,2.7926,756.34,7186.8,0,29868.35,3,1,1.99,13.23,61.36
3,4G/LTE,463.9,1.6102,42.03,93.32,0.0706,0.1998,342.65,0.2137,1.7081,899.87,3100.92,0,20313.03,1,0,47.21,9.61,19.78
1,5G,37.8,0.4697,7.06,47.49,0.0706,0.2202,511.47,1.1512,1.8587,596.76,6514.54,2,849.06,3,0,5.31,9.17,47.23
3,3G,395.07,4.9975,49.74,46.97,0.142,0.1126,296.51,0.277,1.4093,738.55,2017.29,0,44486.5,1,0,65.69,7.18,14.13
2,Wi-Fi 6/7,40.87,0.069,4.05,412.75,0.3913,0.4824,378.31,0.1718,1.6645,831.93,3875.44,1,33926.23,2,1,2.23,60.63,20.17
3,5G,501.52,2.4025,58.52,82.16,0.1336,0.1118,208.76,0.2165,1.7336,792.44,4642.0,1,38239.26,1,1,58.89,7.89,13.52
1,5G,52.97,0.1216,4.95,100.33,0.0939,0.2976,710.98,1.2746,1.8138,864.28,2941.95,2,39575.18,3,0,3.51,17.54,58.73
1,4G/LTE,69.59,0.1524,4.19,130.78,0.1187,0.1723,740.01,0.9184,2.4781,940.38,424.7,1,39425.94,3,1,4.46,12.5,63.79
3,4G/LTE,492.19,1.2695,52.24,85.47,0.0665,0.2457,200.3,0.2694,1.7102,777.96,6803.89,1,45378.12,1,0,49.75,11.91,13.69
3,Wi-Fi 6/7,496.72,2.0914,50.23,120.07,0.1938,0.1995,350.46,0.2604,1.5392,967.25,5814.19,3,30344.45,1,0,54.37,18.81,18.48
1,2G/EDGE,381.06,2.9909,28.04,56.18,0.1303,0.2825,523.77,0.7052,1.9808,961.01,6478.05,0,31302.38,3,0,46.62,17.37,41.71
3,Wi-Fi 6/7,423.1,3.6324,24.95,139.91,0.0703,0.1356,230.69,0.1094,1.6207,793.7,3883.32,3,10997.22,1,0,52.06,7.32,11.01
3,5G,330.71,2.2352,32.81,134.89,0.119,0.1176,292.89,0.2455,1.4631,758.49,3193.63,2,33678.04,1,0,40.49,9.26,14.19
2,Wi-Fi 6/7,17.72,0.0374,3.1,511.26,0.4806,0.4316,279.68,0.2599,1.4548,808.66,1411.63,3,31213.2,2,1,0.54,67.1,13.66
2,Wi-Fi 6/7,34.66,0.0853,3.86,932.72,0.4501,0.3359,370.99,0.1379,1.7809,1338.37,5567.19,1,23954.6,2,0,1.91,74.89,20.94
3,5G,358.35,1.4195,22.62,48.8,0.0731,0.1897,337.07,0.1898,1.5752,744.22,5388.97,0,27592.14,1,0,34.31,7.48,17.09
2,4G/LTE,61.63,0.6305,3.64,696.75,0.3384,0.3851,267.19,0.2177,1.0049,1025.57,4072.04,1,42728.81,2,1,6.7,61.67,5.53
3,5G,324.18,3.1292,33.96,83.98,0.1756,0.2495,283.09,0.2978,1.6379,691.25,6557.99,1,2999.52,1,0,45.8,19.37,17.26
2,Wi-Fi 6/7,44.12,0.0439,3.27,605.58,0.4313,0.3188,373.95,0.2557,1.4168,1023.65,5433.0,1,47302.73,2,0,2.05,60.3,17.73
2,Wi-Fi 6/7,5.11,0.3235,5.27,372.56,0.2095,0.4747,328.99,0.2293,1.7715,706.66,3360.33,1,7277.41,2,1,2.88,46.52,20.33
2,3G,192.55,1.1981,22.8,684.48,0.2689,0.4153,356.52,0.1817,1.6151,1233.55,2328.36,0,5208.93,2,1,23.28,58.47,18.51
1,Wi-Fi 6/7,15.9,0.1525,4.67,70.21,0.1527,0.1864,539.13,0.9339,2.2274,625.24,5534.99,1,29736.49,3,1,1.68,13.38,50.26
3,4G/LTE,558.48,1.8892,57.38,47.57,0.0612,0.1176,333.09,0.121,1.1527,939.14,5387.93,1,43959.53,1,1,58.83,2.13,9.32
2,5G,13.56,0.2013,3.25,354.27,0.4985,0.4167,344.88,0.1315,1.5989,712.71,6166.18,3,19419.58,0,1,1.56,61.48,16.79
3,4G/LTE,534.63,4.7382,71.11,89.57,0.1782,0.2784,201.7,0.2761,1.0444,825.9,4568.5,0,43794.35,0,1,78.45,21.56,3.9
3,4G/LTE,748.18,4.5264,61.77,97.82,0.0533,0.2391,372.42,0.1527,1.5955,1218.42,5275.57,0,27394.76,0,1,87.07,11.08,18.49
2,5G,57.93,0.3791,8.0,640.11,0.4133,0.435,211.41,0.2759,1.3892,909.45,7838.97,2,30855.86,0,1,6.22,67.66,9.55
3,5G,527.04,4.7254,60.16,63.78,0.1298,0.2058,229.46,0.2625,1.2689,820.28,2160.17,3,28203.35,0,1,74.8,12.82,8.41
3,5G,623.57,1.3151,41.59,45.36,0.1694,0.1466,273.12,0.1656,1.7497,942.05,698.5,0,10856.26,1,1,54.71,11.07,16.07
1,3G,213.7,1.3687,9.54,86.58,0.0891,0.1934,536.04,0.9155,2.9427,836.32,449.81,1,12907.03,3,1,21.76,10.19,60.5
3,4G/LTE,268.17,4.278,31.25,57.11,0.1961,0.1213,339.63,0.1204,1.0088,664.91,630.59,1,36226.1,1,0,48.62,11.71,7.48
2,5G,35.86,0.4048,5.4,321.95,0.2377,0.4629,286.25,0.1431,1.0741,644.06,2573.01,3,41733.53,2,1,4.33,45.77,6.19
2,Wi-Fi 6/7,22.15,0.3732,4.03,1083.2,0.2266,0.4828,331.48,0.282,1.295,1436.83,5043.11,2,16284.87,2,1,2.95,74.82,14.25
1,5G,42.78,0.3822,3.39,96.37,0.0905,0.2669,966.44,1.1647,2.394,1105.59,7305.48,3,28151.8,0,1,4.03,15.25,78.24
1,Wi-Fi 6/7,26.05,0.2664,5.48,79.3,0.1943,0.1832,1088.67,0.8957,2.6954,1194.02,2367.89,2,27633.5,3,1,2.95,16.29,84.07
1,3G,217.88,1.6129,12.62,114.08,0.1668,0.2662,676.4,1.2912,2.3556,1008.36,3501.97,0,8942.58,3,1,24.35,20.95,65.43
2,3G,220.44,1.7455,10.26,228.14,0.3067,0.3619,333.67,0.276,1.0842,782.25,2430.46,3,39028.18,2,1,24.62,40.54,11.09
2,4G/LTE,46.07,0.6054,6.87,268.14,0.4655,0.3019,289.5,0.1514,1.3283,603.71,5493.37,1,20236.64,0,0,6.56,48.87,10.32
2,Wi-Fi 6/7,44.21,0.3327,3.15,641.31,0.4781,0.4855,342.88,0.197,1.2141,1028.4,7883.91,2,24251.21,2,1,3.75,75.18,12.09
3,4G/LTE,488.8,2.0477,45.15,77.38,0.0821,0.1114,312.66,0.2943,1.6186,878.84,1760.02,2,43192.56,1,0,52.19,4.25,18.38
3,5G,364.65,2.472,35.5,76.88,0.1293,0.1839,338.78,0.2746,1.4404,780.31,6360.89,2,41230.52,1,0,44.68,11.91,16.66
1,2G/EDGE,399.3,1.3854,25.9,46.52,0.171,0.2816,729.97,1.488,1.8787,1175.79,2962.39,1,10890.88,3,0,37.45,19.66,64.46
3,4G/LTE,377.29,3.6335,56.72,86.55,0.0507,0.2031,302.42,0.1308,1.4558,766.26,7254.87,1,14253.75,1,0,58.45,8.24,12.51
2,4G/LTE,36.34,0.3614,10.94,543.68,0.4806,0.4498,357.56,0.2033,1.1705,937.58,6245.2,0,5733.12,2,1,5.68,69.46,12.28
2,4G/LTE,67.43,0.9987,6.45,605.37,0.3743,0.4323,207.09,0.2288,1.4262,879.89,1258.55,1,17348.07,0,1,10.05,63.59,9.05
3,4G/LTE,367.09,3.9781,74.34,132.07,0.0943,0.1158,207.68,0.1716,1.1219,706.84,7212.49,0,29163.77,1,0,64.29,7.39,3.49
2,3G,178.98,0.8006,21.22,343.04,0.2342,0.4976,281.13,0.2487,1.6268,803.15,1950.11,0,38231.45,2,1,19.65,48.49,16.11
2,5G,57.25,0.2104,4.08,330.49,0.4252,0.4387,365.84,0.2503,1.3354,753.58,5801.81,2,7682.71,0,1,4.05,57.08,16.01
1,4G/LTE,55.88,0.1915,13.85,51.85,0.1208,0.1473,663.95,1.2341,2.9899,771.68,3821.82,0,4651.56,3,1,6.65,8.12,73.3
3,4G/LTE,433.82,3.2201,36.76,46.02,0.0538,0.2381,219.4,0.2827,1.1175,699.24,6263.7,2,44341.31,1,0,53.59,9.11,5.99
2,4G/LTE,47.76,0.4553,9.85,830.95,0.2121,0.378,284.0,0.2141,1.0764,1162.71,3250.69,1,12192.19,2,1,6.61,57.84,7.38
1,Wi-Fi 6/7,20.61,0.3613,2.63,113.28,0.1605,0.1037,901.15,0.7978,2.4514,1035.04,1849.73,1,30391.07,3,1,2.38,10.35,69.29
1,5G,27.3,0.3822,5.48,76.11,0.1148,0.2407,1090.76,1.2742,2.987,1194.17,606.7,1,11538.96,3,1,3.72,14.47,95.31
2,4G/LTE,46.3,0.1266,11.54,346.43,0.2533,0.4874,256.77,0.2388,1.7463,649.5,3892.35,1,38050.16,0,1,5.03,49.26,16.51
3,5G,519.57,1.9109,62.29,46.43,0.1226,0.1418,287.35,0.2377,1.3383,853.35,5229.06,1,21759.73,1,1,58.08,7.69,11.9
1,3G,141.32,0.57,11.33,137.3,0.073,0.1539,621.95,1.335,2.7422,900.57,2522.73,3,41292.29,3,1,13.22,8.55,69.28
1,5G,48.78,0.479,4.09,67.97,0.1796,0.2689,984.8,0.8427,1.8524,1101.55,4640.17,0,33561.24,3,0,5.16,20.25,65.29
1,5G,14.79,0.4594,6.88,70.64,0.1833,0.1086,1065.78,0.9849,2.0194,1151.21,4261.71,1,1689.08,3,1,4.15,10.57,74.38
3,Wi-Fi 6/7,470.1,4.0831,42.28,120.28,0.1763,0.2299,327.72,0.2726,1.0409,918.1,4313.57,0,39093.51,1,0,62.48,19.55,10.08
2,2G/EDGE,630.81,2.8116,32.75,844.71,0.4782,0.4624,386.13,0.1532,1.0948,1861.65,642.11,1,12038.08,2,1,61.59,81.37,11.68
1,4G/LTE,118.68,0.3686,11.48,135.9,0.1729,0.2195,639.25,1.4616,2.8854,893.83,2515.44,1,23897.65,0,1,10.72,19.26,74.56
2,5G,15.48,0.4344,1.35,365.08,0.3639,0.4369,350.46,0.2241,1.6265,731.02,4616.69,1,38059.24,2,1,2.61,54.17,19.14
2,4G/LTE,34.49,0.4136,14.79,892.85,0.2366,0.4843,243.21,0.2909,1.6384,1170.55,1535.1,0,12405.4,0,1,6.99,68.44,15.15
1,5G,40.04,0.2551,4.64,103.56,0.1535,0.231,562.13,0.9082,2.9036,705.73,4557.07,0,5589.03,3,1,3.46,17.47,61.09
3,4G/LTE,732.45,3.8956,27.05,137.19,0.157,0.1965,203.05,0.1091,1.7744,1072.69,1046.0,2,8678.11,1,1,72.44,16.81,11.93
1,4G/LTE,88.08,0.901,12.06,123.48,0.1672,0.2958,941.78,0.9577,2.995,1153.34,2554.51,0,32942.81,3,1,12.28,23.18,82.33
2,5G,43.59,0.4488,6.07,509.11,0.2495,0.3317,347.58,0.1093,1.5288,900.28,1434.22,0,6676.38,2,0,5.24,45.37,15.48
1,5G,59.18,0.2721,1.56,115.1,0.1816,0.2862,869.83,0.7104,2.5865,1044.11,5859.63,1,35017.22,3,1,3.94,23.23,68.19
3,4G/LTE,208.64,3.6119,47.88,70.72,0.1872,0.1096,250.97,0.1534,1.0833,530.33,1485.04,1,34209.4,1,0,45.88,10.9,4.75
3,5G,491.48,2.8852,50.71,74.19,0.1848,0.2036,329.27,0.1436,1.2134,894.94,709.27,0,24810.1,1,0,58.96,16.74,10.44
2,4G/LTE,67.91,0.1856,7.99,550.49,0.4964,0.4587,258.62,0.1053,1.329,877.02,1688.16,0,35994.4,0,1,5.64,71.32,7.96
1,4G/LTE,86.84,0.3448,3.6,123.19,0.0965,0.1126,497.64,1.3194,2.186,707.67,1638.61,1,34417.45,3,1,6.46,7.01,54.45
2,5G,43.23,0.4545,7.4,239.67,0.3604,0.3039,290.13,0.1165,1.4498,573.03,3987.64,3,17081.4,2,0,5.64,40.92,11.55
1,Wi-Fi 6/7,25.63,0.0194,3.47,48.45,0.1978,0.2176,534.65,1.3399,2.9104,608.73,2931.53,0,1802.63,3,1,0.87,17.52,67.53
2,4G/LTE,60.04,0.3321,10.65,977.19,0.4997,0.4008,214.26,0.2581,1.6966,1251.49,485.86,0,16232.12,0,1,6.82,83.92,13.99
1,3G,101.65,1.4225,20.99,66.5,0.0531,0.1164,1000.65,1.1997,2.2583,1168.8,1234.68,1,38742.96,3,1,18.76,2.23,78.54
1,Wi-Fi 6/7,27.77,0.222,3.36,66.89,0.0584,0.1817,610.71,1.1269,1.9612,705.37,7187.81,0,17205.04,3,0,2.18,6.67,53.29
1,3G,186.53,1.7951,21.85,136.44,0.1427,0.1513,698.44,1.441,2.1851,1021.41,3340.72,0,25466.77,3,1,26.24,13.0,66.64
3,4G/LTE,826.2,2.201,39.66,135.46,0.1283,0.2885,277.37,0.2288,1.6409,1239.03,5639.89,0,3624.85,0,1,71.39,20.58,15.78
1,4G/LTE,30.54,0.7927,10.73,44.82,0.104,0.2914,738.31,0.8671,2.2424,813.67,703.13,2,20854.4,3,1,7.87,15.74,59.25
2,4G/LTE,71.11,0.9663,13.69,877.49,0.4111,0.4888,313.89,0.1729,1.4005,1262.49,3865.59,3,34540.78,0,1,12.14,79.78,13.0
2,3G,232.61,1.4157,8.02,920.78,0.4264,0.373,286.56,0.2078,1.5749,1439.95,1807.11,0,49290.42,0,1,22.72,75.19,14.88
1,2G/EDGE,704.11,2.2711,27.77,61.41,0.1328,0.2958,532.44,0.8988,2.2544,1297.96,7329.01,0,27170.35,3,1,61.23,18.56,49.7
2,5G,48.26,0.2597,3.2,985.09,0.2724,0.3726,369.8,0.1046,1.6252,1403.15,6454.99,1,26363.99,2,1,3.56,67.31,17.95
2,Wi-Fi 6/7,14.61,0.3403,1.71,835.67,0.4098,0.44,291.92,0.1834,1.2984,1142.2,7516.11,2,15720.15,2,1,2.04,75.07,10.56
2,3G,239.37,0.8934,15.78,632.52,0.2147,0.4407,310.5,0.1868,1.1612,1182.39,2419.02,1,2871.43,2,1,22.2,54.49,9.49
1,4G/LTE,24.16,0.8608,8.85,99.93,0.1598,0.231,925.78,0.9925,2.0918,1049.87,7768.42,1,5659.92,3,1,7.37,17.75,68.6
2,4G/LTE,38.69,0.4757,3.28,472.22,0.2403,0.4042,207.15,0.2809,1.6217,718.06,7947.52,2,38845.71,2,1,4.32,47.91,12.91
1,5G,10.8,0.1879,2.85,93.82,0.0592,0.2525,775.78,0.7412,2.5922,880.4,5055.81,2,39623.73,3,1,1.37,12.16,64.12
2,4G/LTE,48.56,0.3446,11.8,1058.78,0.3923,0.4729,256.31,0.2398,1.3216,1363.65,1984.58,2,46586.28,2,1,6.55,84.33,10.14
2,5G,25.98,0.3181,2.44,282.94,0.4768,0.3218,357.3,0.2431,1.036,666.22,7763.69,1,14510.63,2,0,2.39,51.43,10.96
3,4G/LTE,289.19,2.156,57.8,42.47,0.0724,0.2811,276.04,0.1733,1.4426,607.7,6262.05,0,7603.04,1,0,44.71,12.9,11.75
2,4G/LTE,99.09,0.9439,7.99,467.81,0.4745,0.4973,220.08,0.2785,1.5127,786.98,1140.05,2,31320.41,2,1,12.03,69.17,11.88
2,Wi-Fi 6/7,48.16,0.3227,3.9,743.32,0.4257,0.4852,364.85,0.2279,1.1522,1156.33,3647.08,0,39966.5,2,1,4.14,75.5,12.81
3,3G,495.24,3.099,56.6,70.18,0.1932,0.2836,293.69,0.2742,1.3118,859.11,1613.15,2,13251.73,0,0,62.15,22.15,12.47
1,4G/LTE,63.99,0.8023,10.98,129.31,0.1101,0.1747,768.96,0.9409,2.3553,962.26,6250.47,0,35283.88,3,1,9.97,12.02,63.79
1,3G,237.14,0.6702,11.0,75.83,0.148,0.1468,599.54,1.0429,2.0806,912.51,3605.27,2,35778.34,0,1,19.37,10.8,53.02
3,5G,311.4,2.2114,57.39,47.04,0.1868,0.1517,323.12,0.2004,1.2514,681.56,6674.3,1,20397.44,1,0,46.24,12.62,11.72
1,5G,24.01,0.0134,3.82,63.48,0.1728,0.1675,623.03,0.8929,2.0803,710.52,1740.86,1,14603.49,0,1,0.84,13.29,51.51
1,5G,50.64,0.4973,4.0,127.41,0.1936,0.1346,746.41,1.1651,2.045,924.46,586.97,2,1380.93,3,1,5.36,15.01,62.02
2,Wi-Fi 6/7,27.13,0.1194,2.83,236.1,0.2681,0.3207,209.03,0.1275,1.1619,472.26,4794.46,0,7105.91,2,0,1.37,35.69,3.37
1,4G/LTE,31.83,0.2753,11.08,122.99,0.1969,0.1264,503.87,1.3569,2.0379,658.69,3737.34,0,30936.4,3,1,4.94,14.56,53.21
3,4G/LTE,502.28,3.2036,52.95,58.39,0.1415,0.2656,203.58,0.2225,1.6518,764.25,1771.61,2,4537.13,1,1,62.15,17.14,12.14
