network_latency_ms,packet_loss_pct,network_jitter_ms,gateway_latency_ms,gateway_failure_rate_pct,gateway_timeout_rate_pct,bank_latency_ms,bank_failure_rate_pct,bank_timeout_rate_pct,error_code_category,is_timeout_flag,true_network_degradation,true_gateway_degradation,true_bank_degradation
66.77,0.4577,10.73,133.72,0.0662,0.1199,1010.9,0.8723,2.7946,3,1,7.99,5.84,81.26
272.75,3.1586,50.74,87.3,0.157,0.1098,302.96,0.201,1.7962,1,0,47.74,9.52,18.89
738.69,4.7817,65.28,78.75,0.0604,0.1796,265.02,0.1435,1.2706,1,1,89.05,7.12,8.09
23.91,0.4913,12.81,112.62,0.1233,0.272,935.82,1.2666,2.7815,3,1,6.27,18.36,84.35
651.89,3.3382,45.6,98.96,0.0598,0.1565,234.09,0.1909,1.062,1,1,69.66,6.4,4.26
401.05,1.9102,25.0,75.09,0.1758,0.2785,314.03,0.2967,1.7388,1,0,40.45,20.86,20.3
508.36,3.1712,45.77,103.81,0.1174,0.1893,217.75,0.1005,1.6836,0,1,60.26,12.47,11.15
35.75,0.082,2.54,88.68,0.1411,0.2853,1026.68,0.8219,2.8353,3,1,1.57,19.48,81.75
118.34,1.2936,24.73,1186.89,0.3838,0.3839,266.72,0.2975,1.6467,2,1,20.04,83.01,16.56
28.18,0.1341,3.46,623.52,0.3862,0.3626,347.18,0.2327,1.3712,2,1,1.7,60.71,15.3
815.23,3.0323,34.1,477.97,0.4872,0.4084,244.41,0.142,1.6522,2,1,74.14,64.85,12.75
76.38,0.0554,13.74,93.23,0.1177,0.2883,1044.98,1.3816,2.9454,0,1,7.0,18.28,94.32
66.06,0.6106,5.37,132.73,0.1149,0.1334,558.62,1.1503,2.6058,3,1,7.34,9.89,60.77
31.54,0.4708,3.06,81.57,0.168,0.2092,639.05,0.9166,2.9992,3,1,3.81,16.25,66.52
667.12,2.4347,25.41,864.88,0.4912,0.4479,309.62,0.2534,1.7976,2,1,59.36,82.09,20.18
579.65,2.8243,43.48,84.97,0.1479,0.2407,297.87,0.2724,1.7571,1,1,61.72,17.01,19.33
642.18,4.0578,27.0,99.22,0.154,0.2853,242.04,0.2576,1.1429,1,1,68.09,20.74,7.06
46.99,0.2204,7.03,55.07,0.0918,0.1187,860.42,0.7625,2.3129,3,1,4.35,4.52,64.54
30.96,0.4449,2.73,883.24,0.2469,0.4064,260.82,0.2393,1.4321,2,1,3.52,63.9,12.01
377.29,3.6335,56.72,86.55,0.0507,0.2031,302.42,0.1308,1.4558,1,0,58.45,8.24,12.51
231.72,1.2815,31.94,108.47,0.1231,0.1934,292.58,0.1823,1.4123,0,0,28.7,13.28,12.28
62.33,0.3334,5.1,474.24,0.2612,0.3234,387.8,0.1764,1.7392,2,0,5.38,44.33,21.84
56.39,0.4768,4.46,967.81,0.3094,0.4259,396.25,0.1213,1.6203,2,1,5.7,72.45,19.5
93.91,0.7116,3.1,452.69,0.4298,0.4066,221.25,0.1104,1.0832,2,1,8.93,59.96,2.5
460.63,3.995,44.9,131.3,0.1553,0.1682,372.55,0.1174,1.0608,1,0,62.15,14.71,9.85
666.97,1.8323,39.82,82.34,0.067,0.1241,357.71,0.1341,1.7241,0,1,59.86,4.23,19.36
527.37,2.5646,42.26,109.74,0.1724,0.1461,250.21,0.2998,1.0459,0,1,56.74,13.66,6.77
21.24,0.2146,2.37,875.76,0.3523,0.3671,355.87,0.1224,1.379,2,1,1.47,68.19,13.88
55.93,0.1064,7.46,541.01,0.4544,0.3898,367.9,0.1682,1.106,2,1,4.31,63.86,11.2
668.77,3.5212,30.25,89.27,0.1062,0.2049,346.22,0.2074,1.5369,1,1,67.36,12.15,17.28
19.54,0.286,5.96,98.49,0.1527,0.1512,1129.47,0.7186,2.2564,0,1,2.85,12.24,74.89
73.75,0.8748,9.51,1197.13,0.206,0.3416,386.09,0.2584,1.2139,2,0,10.56,68.89,15.34
43.26,0.4629,5.99,76.84,0.157,0.1081,562.73,0.7185,1.9601,3,0,5.29,9.02,43.58
113.14,0.2029,11.54,108.16,0.1975,0.213,519.99,0.9768,2.5432,3,1,9.42,19.45,54.8
10.71,0.3358,4.18,105.14,0.0989,0.2163,587.67,1.0167,2.2491,3,1,2.64,12.97,54.49
43.27,0.0666,1.15,133.35,0.129,0.2076,782.95,1.4749,2.6066,0,1,1.77,15.49,77.8
189.64,0.663,13.06,603.78,0.3796,0.4861,303.28,0.1681,1.2337,0,1,17.12,67.25,9.89
56.53,0.3334,1.05,66.56,0.1859,0.2287,671.23,0.9899,2.1919,3,1,4.15,18.1,57.33
68.21,0.3846,13.7,130.07,0.0836,0.2505,750.51,0.8049,1.9857,3,0,8.49,15.02,54.9
55.59,0.2924,2.3,52.69,0.089,0.1207,541.84,1.0519,2.3687,3,1,3.93,4.37,54.62
32.5,0.1275,3.45,589.0,0.2438,0.4329,358.5,0.2682,1.0176,2,1,1.91,54.31,11.19
19.49,0.187,4.05,497.67,0.3248,0.3664,329.32,0.2927,1.4841,0,1,1.71,52.13,17.17
37.64,0.2418,3.8,79.81,0.1378,0.2543,675.7,1.0582,1.8273,3,0,3.0,16.99,53.31
401.22,4.443,22.2,71.15,0.1583,0.2959,399.24,0.136,1.0573,1,0,54.85,20.63,11.46
125.83,0.637,10.28,522.82,0.4204,0.4647,284.8,0.2481,1.4553,2,1,12.41,65.59,13.71
29.92,0.3612,3.75,600.83,0.2719,0.4526,342.81,0.1032,1.395,0,1,3.25,57.86,13.12
25.53,0.1517,5.92,63.19,0.0833,0.2431,593.59,0.835,2.4956,3,1,2.36,12.03,55.24
512.04,2.3692,42.37,70.68,0.0685,0.1269,358.1,0.2235,1.0163,1,1,54.69,4.07,10.35
249.98,3.8623,65.6,130.02,0.1887,0.232,226.09,0.204,1.3507,1,0,54.87,20.87,8.42
726.98,3.8452,34.43,115.95,0.1751,0.1364,234.0,0.1262,1.3968,1,1,73.92,13.46,8.12
37.49,0.4942,4.8,462.33,0.3474,0.3351,240.76,0.2566,1.3978,0,0,4.79,50.36,10.8
866.75,2.3217,52.7,66.68,0.1677,0.2161,318.3,0.198,1.484,1,1,78.22,16.1,14.92
21.09,0.3279,1.65,819.63,0.4194,0.4123,281.35,0.2644,1.0181,2,1,2.03,73.38,7.27
442.74,2.6485,25.19,42.87,0.1787,0.2238,373.57,0.1375,1.5622,1,0,47.38,16.43,17.78
23.11,0.6691,7.42,126.44,0.121,0.2936,913.35,1.3167,2.8137,3,1,5.75,20.07,84.6
27.02,0.235,2.95,831.73,0.4517,0.3421,211.26,0.2982,1.7061,2,0,2.09,71.6,14.69
168.0,1.5117,8.72,52.91,0.0659,0.2171,700.2,1.309,2.1986,3,1,19.7,8.86,64.58
804.24,3.8266,31.92,61.3,0.104,0.1954,859.53,0.9811,2.8691,0,1,77.64,10.36,76.75
24.85,0.0117,2.53,279.99,0.4355,0.3077,211.83,0.159,1.4583,2,0,0.51,47.68,8.52
22.0,0.375,1.33,44.59,0.1716,0.1869,864.89,0.861,2.0225,3,1,2.37,13.71,62.17
82.93,0.4903,11.81,577.04,0.3977,0.4613,248.01,0.1986,1.187,2,1,9.45,65.9,6.97
539.51,4.7352,32.56,74.07,0.1051,0.2281,267.49,0.1616,1.1467,1,1,67.7,12.96,6.68
616.36,3.8585,62.06,92.42,0.1793,0.1987,266.72,0.1571,1.0976,1,1,75.39,16.75,5.82
28.6,0.8512,11.62,134.36,0.154,0.2881,1067.08,1.2137,1.8369,3,0,8.36,22.23,75.8
207.23,2.4708,24.85,53.34,0.0793,0.282,333.15,0.1159,1.2155,1,0,32.37,13.83,10.17
18.82,0.1803,3.49,139.07,0.0603,0.2393,881.87,1.1719,2.7042,3,1,1.51,13.11,78.8
44.8,0.4266,14.51,263.6,0.3674,0.4673,243.12,0.2843,1.4622,2,1,7.59,52.5,12.38
225.55,1.3802,23.88,591.96,0.3106,0.4968,321.66,0.2845,1.3596,2,1,26.62,62.87,14.77
293.0,1.5034,24.03,747.33,0.4015,0.3373,349.19,0.1551,1.2253,2,0,31.37,64.79,11.82
866.68,4.8877,47.24,114.95,0.1909,0.2934,248.54,0.1429,1.3983,1,1,92.06,24.29,9.17
36.42,0.2857,3.27,121.13,0.1862,0.2923,647.26,1.0178,2.2146,3,1,3.04,24.14,56.97
182.98,1.1607,26.52,57.8,0.1218,0.1534,337.49,0.2559,1.3229,1,0,23.56,8.79,14.5
38.68,0.7388,9.03,504.02,0.4709,0.3152,231.78,0.2326,1.7953,2,0,7.54,58.91,15.89
61.43,0.4028,3.05,747.99,0.2541,0.3292,251.23,0.2817,1.4172,2,0,5.15,54.48,12.06
9.83,0.4304,4.39,123.71,0.0977,0.1678,721.56,1.4783,1.9014,0,0,3.27,10.56,64.21
128.26,0.6325,14.32,1068.35,0.4473,0.3939,258.16,0.1831,1.5499,2,1,13.68,83.42,12.64
26.88,0.7958,8.91,973.16,0.4315,0.4534,345.86,0.2516,1.5421,2,1,7.15,82.51,18.13
9.85,0.0566,6.96,68.94,0.1518,0.2018,518.16,0.9778,2.4274,3,1,1.76,14.23,52.99
26.54,0.2076,5.75,447.12,0.3373,0.3595,342.38,0.2085,1.3254,0,1,2.7,50.64,13.94
20.59,0.4741,3.72,604.11,0.2998,0.4476,224.5,0.2501,1.1289,2,1,3.37,59.53,5.84
14.08,0.1132,4.3,514.51,0.3999,0.3318,282.26,0.2377,1.3679,0,0,1.34,55.61,12.09
40.33,0.3059,4.18,581.77,0.2602,0.4613,268.48,0.2733,1.7726,2,1,3.65,56.91,18.11
378.8,2.3386,16.69,796.79,0.3144,0.323,272.31,0.2967,1.5712,2,0,39.33,59.94,15.7
29.71,0.203,5.18,750.73,0.4224,0.4803,389.02,0.2016,1.3469,2,1,2.7,75.25,16.47
12.33,0.256,6.47,61.88,0.1807,0.1106,743.37,1.2767,2.7388,3,1,2.81,10.2,74.26
25.71,0.1319,5.85,778.55,0.2045,0.3222,296.71,0.1136,1.7109,2,0,2.23,51.88,15.74
28.32,0.1218,1.49,93.55,0.1985,0.2476,938.75,0.9253,1.8172,0,0,1.22,21.13,63.93
526.2,3.3904,39.91,103.36,0.1498,0.1882,235.8,0.1559,1.2671,1,1,60.95,14.54,6.79
706.43,3.287,29.15,130.81,0.0736,0.2052,327.75,0.1724,1.6378,0,1,67.86,11.55,17.25
42.81,0.1545,5.22,117.61,0.1021,0.2051,827.43,0.9398,2.1347,3,1,3.19,12.95,63.39
42.5,0.2577,5.86,57.28,0.1779,0.128,692.69,1.2358,2.9295,3,1,3.97,10.92,73.86
574.99,2.5065,30.69,95.18,0.1024,0.1162,252.44,0.1021,1.618,1,1,55.88,6.58,11.93
27.99,0.0961,3.45,64.61,0.0843,0.1565,780.79,1.2188,2.2125,3,1,1.46,6.74,67.21
52.42,0.1638,4.77,124.01,0.1984,0.2779,682.16,1.2933,2.3911,3,1,3.68,24.16,66.28
14.19,0.0582,5.14,114.16,0.0724,0.1744,909.24,0.7636,2.1092,3,1,1.25,8.92,63.95
89.37,0.9017,4.76,62.97,0.0661,0.1279,699.72,1.486,1.988,3,0,10.28,3.68,64.56
294.99,0.3794,8.74,410.95,0.4417,0.3507,363.44,0.2062,1.644,2,1,20.38,55.69,19.73
31.86,0.2755,4.1,255.58,0.2813,0.4518,293.98,0.1337,1.4573,2,1,2.95,45.49,12.16
339.71,3.8757,30.52,121.59,0.1798,0.112,376.83,0.2457,1.2663,0,0,50.21,12.46,15.44
297.08,2.1228,51.07,93.46,0.105,0.1641,213.01,0.2786,1.2773,1,0,43.06,9.68,8.0
565.22,3.7045,41.3,59.64,0.1162,0.2161,251.62,0.2828,1.4455,0,1,65.53,12.41,12.53
209.8,0.8359,15.65,768.74,0.2881,0.3229,220.44,0.1474,1.5029,2,0,20.08,57.13,9.41
190.16,2.7089,28.06,54.98,0.1784,0.234,254.74,0.2841,1.7615,0,0,33.71,17.5,17.45
50.34,0.4232,5.16,97.81,0.1937,0.2006,643.92,1.3847,2.3216,0,1,5.23,18.04,64.96
286.32,1.1281,20.04,582.64,0.3845,0.4991,336.53,0.2006,1.6843,2,1,27.59,67.59,18.89
665.91,2.4222,64.91,49.99,0.1035,0.2021,373.45,0.107,1.4464,0,1,70.5,10.32,15.49
42.59,0.4409,5.56,825.47,0.4546,0.3469,341.98,0.2463,1.6476,2,0,4.99,71.86,19.43
44.23,0.6885,7.53,103.14,0.1669,0.2522,737.29,1.3966,2.8545,3,1,7.14,19.67,77.84
339.47,2.9223,50.19,56.08,0.1351,0.2323,308.05,0.1133,1.5118,1,0,50.09,14.55,13.32
42.78,0.3822,3.39,96.37,0.0905,0.2669,966.44,1.1647,2.394,0,1,4.03,15.25,78.24
48.46,0.0708,1.94,51.22,0.1786,0.142,831.67,0.8563,2.5623,0,1,2.1,11.62,68.52
57.93,0.2825,1.32,397.55,0.2199,0.3509,387.4,0.2524,1.137,0,1,3.93,40.42,14.15
398.25,3.1012,28.18,119.69,0.0536,0.218,255.32,0.1691,1.42,1,0,48.34,10.6,10.3
32.54,0.1973,7.29,64.4,0.0929,0.1245,910.55,0.8748,2.5814,3,1,3.43,5.31,73.08
73.76,0.3257,4.85,429.18,0.3466,0.338,351.93,0.1642,1.3534,2,0,5.93,49.24,14.04
29.45,0.1897,7.51,647.06,0.3203,0.4577,353.6,0.2545,1.2955,2,1,3.27,63.14,14.87
184.23,2.0225,26.82,46.57,0.1206,0.2954,278.78,0.2935,1.7128,0,0,28.89,17.17,18.09
25.08,0.2188,5.82,299.2,0.4221,0.3821,223.49,0.2478,1.1557,2,1,2.7,52.16,6.15
875.99,2.6059,32.51,925.94,0.3943,0.3361,311.96,0.1656,1.1177,0,0,74.35,70.93,8.53
36.51,0.0887,3.15,89.4,0.0583,0.2909,741.93,0.7205,2.9097,3,1,1.83,14.34,66.82
551.84,4.3832,44.62,117.77,0.1295,0.1689,228.29,0.1364,1.3547,1,1,69.76,12.52,7.38
108.84,0.2547,10.74,53.44,0.1931,0.2186,697.43,0.8701,2.5248,3,1,9.25,17.46,61.5
542.4,3.0569,40.19,130.0,0.0572,0.2299,365.22,0.2041,1.3298,1,1,59.98,11.97,15.07
250.88,3.1974,32.65,82.49,0.1514,0.2607,311.46,0.2715,1.6738,1,0,41.52,18.4,18.74
119.72,1.1293,24.32,99.19,0.1781,0.2874,531.1,1.1934,1.8741,3,0,19.02,22.47,49.19
667.68,2.074,55.33,86.43,0.1275,0.2083,234.66,0.1565,1.6324,1,1,65.78,13.68,12.23
469.67,5.1691,72.02,61.98,0.1952,0.1328,251.72,0.2455,1.5782,0,0,76.45,12.55,13.86
13.88,0.3007,4.26,132.05,0.1748,0.2411,955.78,0.7186,2.7532,3,1,2.45,20.59,75.13
40.27,0.1691,5.91,77.96,0.1458,0.1322,1075.43,0.7526,2.7161,3,1,3.32,9.82,81.17
20.35,0.088,5.41,58.6,0.0882,0.161,527.98,0.7339,2.6087,3,1,1.52,7.06,51.85
26.78,0.1701,4.33,81.68,0.0563,0.244,406.93,1.4451,2.1025,3,1,2.09,10.98,50.9
105.98,0.9823,12.09,707.09,0.2681,0.4761,374.0,0.1729,1.2798,0,1,13.83,63.06,14.2
45.52,0.0223,1.61,40.45,0.1239,0.1873,746.95,0.8669,2.2738,0,1,1.63,10.4,60.15
387.16,3.2379,44.33,105.95,0.0682,0.1541,224.65,0.1278,1.3532,1,0,53.12,7.07,7.03
54.99,0.5659,7.6,40.14,0.1598,0.2503,806.29,0.988,1.8192,3,0,7.05,16.72,58.46
773.95,4.1803,72.93,127.49,0.1391,0.1695,299.1,0.1007,1.7747,1,1,89.43,13.56,16.59
8.73,0.1971,1.95,508.37,0.213,0.307,235.0,0.1898,1.334,0,0,1.18,41.37,8.36
83.4,0.574,9.73,942.06,0.4286,0.3234,244.38,0.2823,1.286,0,0,9.38,73.03,9.76
90.93,1.3898,17.06,937.65,0.4779,0.3863,216.54,0.1327,1.5764,2,1,16.81,80.08,10.06
52.89,0.8291,14.67,696.34,0.4028,0.3073,242.33,0.2518,1.154,2,0,10.53,61.09,7.14
10.8,0.1427,1.47,40.87,0.0737,0.2761,862.47,0.8898,2.3966,3,1,0.86,12.62,68.18
253.31,1.5111,8.97,820.83,0.272,0.3916,376.21,0.1636,1.0286,2,1,24.78,62.31,10.38
546.09,3.9253,66.08,105.29,0.0747,0.1913,238.11,0.1273,1.5956,0,1,72.81,9.8,11.33
149.12,1.9686,38.77,83.96,0.0893,0.2474,264.52,0.1106,1.0345,1,0,29.91,13.48,3.93
667.64,4.7577,76.86,111.71,0.112,0.2321,221.47,0.2302,1.5674,0,1,86.64,15.08,11.91
574.48,3.6684,50.14,59.55,0.0956,0.297,331.7,0.1743,1.4819,1,1,68.38,16.09,15.14
576.73,3.522,44.11,114.14,0.1194,0.1938,247.98,0.1578,1.4263,0,1,65.91,13.27,9.83
68.23,0.1998,7.87,582.16,0.3983,0.4836,384.6,0.1495,1.7545,2,1,5.71,67.53,21.43
49.61,0.9494,7.74,386.01,0.2151,0.4313,394.36,0.1237,1.6174,2,1,9.08,44.69,19.4
74.55,0.8414,9.45,91.69,0.1858,0.258,815.69,1.374,1.9334,3,0,10.39,20.87,67.54
40.38,0.8926,13.3,705.14,0.3416,0.4763,327.39,0.1472,1.0886,2,1,9.78,67.9,8.54
394.33,3.0948,41.38,92.52,0.167,0.2101,249.19,0.2311,1.6658,1,0,51.84,16.65,14.79
1195.28,5.1847,77.23,56.69,0.0626,0.2301,366.15,0.1388,1.5765,1,1,100.0,9.6,17.65
817.77,2.2555,58.88,66.75,0.1391,0.1752,313.67,0.2256,1.1207,1,1,76.71,11.64,9.74
632.04,2.8284,27.88,122.9,0.1561,0.2025,299.54,0.2382,1.5313,0,1,60.37,16.59,15.41
154.96,2.7618,22.93,72.64,0.0757,0.1791,202.88,0.2943,1.1185,1,0,30.49,7.88,5.39
6.39,0.3019,4.79,135.31,0.0581,0.2194,513.01,1.1501,2.3748,0,1,2.61,11.58,55.02
669.98,2.5673,45.11,121.09,0.1793,0.2084,233.31,0.1369,1.7571,1,1,65.96,18.44,13.68
770.65,3.6628,37.21,96.74,0.1643,0.266,217.91,0.189,1.1855,1,1,76.19,20.12,5.27
119.82,0.779,11.25,349.95,0.3102,0.315,258.18,0.1167,1.6019,2,0,13.19,42.41,12.24
10.86,0.2247,2.45,716.31,0.4996,0.3335,336.58,0.2649,1.6752,2,0,1.48,69.93,19.9
330.48,3.0504,59.92,80.65,0.1076,0.1694,299.33,0.1816,1.4378,1,0,53.11,9.7,12.99
32.08,0.1902,2.69,444.85,0.4129,0.4802,336.02,0.1169,1.7192,2,1,2.05,63.14,17.89
21.1,0.18,13.8,127.39,0.1396,0.2201,980.45,1.035,2.2598,3,1,4.52,16.76,74.62
214.9,0.3478,19.75,927.66,0.2811,0.301,372.85,0.1133,1.6995,2,0,18.62,61.26,19.37
61.49,0.0582,13.63,486.85,0.4151,0.3235,340.85,0.2839,1.068,0,0,6.11,55.07,11.35
635.48,3.4277,44.98,113.35,0.1273,0.2033,277.53,0.2625,1.1213,1,1,69.05,14.36,8.6
108.45,0.7089,3.85,1218.31,0.3041,0.4729,257.36,0.2991,1.3282,2,1,9.98,84.43,11.35
689.08,1.6478,28.98,579.15,0.461,0.409,270.5,0.2812,1.4258,2,1,56.95,66.93,13.15
384.08,5.9195,47.3,79.16,0.1378,0.1289,266.53,0.2144,1.0552,0,0,64.36,9.13,6.2
103.26,0.1405,13.6,390.72,0.3366,0.4315,399.69,0.2635,1.3474,2,1,9.05,52.98,18.12
11.96,0.1856,3.37,843.96,0.3747,0.398,242.63,0.2077,1.0289,2,1,1.51,70.42,4.49
86.8,0.6463,8.5,1015.8,0.4673,0.4685,291.78,0.2061,1.1357,2,1,9.66,87.44,8.52
23.03,0.2254,1.86,319.22,0.4446,0.4758,234.39,0.2284,1.1321,0,1,1.53,60.26,5.99
235.18,4.0749,24.39,53.6,0.1617,0.1348,236.43,0.1804,1.7507,0,0,43.5,10.13,14.52
85.82,0.168,9.08,41.87,0.1087,0.115,724.2,0.7363,2.2339,3,1,6.9,4.92,56.08
31.54,0.3151,1.07,59.48,0.1237,0.2901,845.27,1.183,2.1587,3,1,2.57,17.53,68.98
28.96,0.2102,7.0,1181.02,0.2006,0.4769,322.69,0.1005,1.3724,2,1,3.22,76.38,11.73
17.18,0.0772,4.2,759.45,0.3586,0.479,335.34,0.1546,1.2706,2,1,1.09,71.24,11.8
623.57,1.3151,41.59,45.36,0.1694,0.1466,273.12,0.1656,1.7497,1,1,54.71,11.07,16.07
15.97,0.2794,2.5,614.98,0.2003,0.4218,380.27,0.138,1.3062,2,1,1.82,51.69,14.29
101.04,0.5899,4.3,77.28,0.0864,0.2035,789.78,1.4243,2.4914,3,1,8.96,10.29,75.51
58.7,0.2867,2.19,800.5,0.2447,0.4491,234.26,0.1413,1.4812,2,1,4.05,63.32,9.67
40.95,0.4316,5.32,53.52,0.1046,0.2214,399.96,0.9139,2.0282,3,1,4.77,11.73,39.95
82.74,0.8512,3.48,1175.03,0.4306,0.4609,374.26,0.2045,1.5444,2,1,9.22,90.49,18.75
6.95,0.3105,1.85,61.53,0.119,0.2153,590.84,0.7179,2.4855,3,1,1.86,12.61,52.86
9.61,0.3962,5.59,258.38,0.3764,0.4405,244.12,0.1979,1.4229,2,1,3.4,51.23,10.3
98.83,0.3207,11.95,117.41,0.1862,0.1299,561.67,1.0915,2.3539,3,1,9.4,13.85,56.1
503.67,1.6247,54.94,44.12,0.1647,0.1528,267.63,0.1278,1.1358,1,1,53.33,11.1,5.91
28.57,0.2848,6.54,567.03,0.3178,0.3167,219.82,0.2575,1.4608,2,0,3.51,51.16,10.72
77.65,0.9842,5.9,108.13,0.1574,0.2215,534.0,1.1769,2.6875,3,1,10.41,17.31,61.24
12.9,0.266,1.05,71.66,0.1516,0.1968,854.54,0.7364,2.8148,3,1,1.6,14.01,71.31
427.08,2.1169,47.69,40.83,0.1078,0.1317,389.88,0.2439,1.4028,0,0,49.7,5.87,18.11
37.74,0.246,1.71,1077.68,0.4449,0.3282,358.89,0.2353,1.6624,2,0,2.52,79.5,20.3
48.26,0.846,5.88,902.34,0.2247,0.3689,201.6,0.226,1.7542,2,1,7.85,60.79,13.64
731.07,1.9191,36.76,269.42,0.3331,0.3198,381.15,0.2659,1.4958,2,0,63.27,41.21,19.46
42.0,0.2537,6.03,122.41,0.0837,0.1672,891.5,0.9762,2.2494,3,1,3.97,9.54,68.96
52.13,0.3398,13.05,277.1,0.2619,0.4029,281.35,0.1224,1.0334,2,1,7.09,41.95,4.97
538.28,3.6348,48.65,68.77,0.1594,0.1585,382.54,0.1387,1.779,1,1,65.62,12.03,21.5
214.6,3.7293,54.37,58.27,0.1443,0.2126,385.67,0.2295,1.2166,1,0,48.79,14.01,14.84
545.57,2.3204,47.64,106.85,0.061,0.2629,221.82,0.2013,1.712,1,1,57.88,13.42,13.58
37.75,0.1076,2.94,1223.46,0.2016,0.4725,387.6,0.2051,1.3591,2,1,1.96,77.77,16.64
513.89,3.1567,32.56,108.25,0.0825,0.1238,260.69,0.2459,1.2263,0,1,56.72,6.21,9.03
13.09,0.208,6.29,41.68,0.072,0.2992,890.7,1.377,2.8108,3,1,2.47,13.98,84.5
34.95,0.0429,2.83,859.25,0.2197,0.3481,204.2,0.1128,1.0259,0,0,1.37,57.54,0.83
331.68,2.7286,47.49,73.0,0.1565,0.2527,251.8,0.298,1.3821,1,0,47.7,17.88,11.86
54.27,0.2895,8.21,86.36,0.1295,0.2935,587.98,1.1898,1.9076,3,0,5.53,19.13,52.47
30.64,0.4826,7.15,104.44,0.1058,0.2236,661.42,1.0256,2.4887,3,1,4.99,13.86,61.93
48.74,0.2327,3.62,542.16,0.3043,0.3193,229.59,0.2985,1.5879,2,0,3.55,49.49,13.84
28.37,0.7162,6.37,974.86,0.361,0.3944,238.25,0.2919,1.7268,2,1,6.04,74.19,16.24
40.82,0.0855,5.53,58.27,0.1626,0.1678,672.38,1.264,2.0722,3,1,2.75,12.43,60.49
952.66,5.1898,49.65,50.85,0.1542,0.2856,282.66,0.295,1.4451,0,1,93.61,18.95,14.29
425.07,3.1483,41.87,51.06,0.1992,0.2775,364.25,0.2812,1.1995,1,0,54.11,21.46,14.44
82.73,0.812,6.04,815.94,0.2444,0.4302,212.25,0.284,1.4689,2,1,9.72,62.7,10.93
5.22,0.0317,7.09,291.35,0.4716,0.3765,339.14,0.1912,1.5847,0,1,1.64,54.81,17.36
33.02,0.0253,4.53,389.45,0.3804,0.4002,205.23,0.1644,1.153,2,1,1.64,53.89,3.71
427.17,3.8939,38.69,92.24,0.144,0.2858,277.57,0.1076,1.1443,1,0,57.8,19.84,6.18
39.23,0.2343,5.97,139.31,0.087,0.2114,564.63,1.1168,2.4627,0,1,3.67,13.15,58.33
35.84,0.4045,3.51,520.0,0.3017,0.4986,293.14,0.187,1.387,2,1,3.79,59.69,12.02
43.95,0.3562,4.43,55.99,0.1352,0.2643,635.91,0.8697,2.2539,3,1,4.24,16.55,54.35
84.34,0.2906,8.07,704.63,0.4954,0.3508,388.39,0.1298,1.0889,2,1,7.26,70.29,11.29
94.81,0.9163,6.6,42.45,0.1841,0.2958,566.69,1.0804,2.164,3,1,11.21,21.27,53.3
85.78,0.1387,11.83,44.29,0.0786,0.2328,951.79,1.201,2.7829,3,1,7.51,10.37,83.99
31.89,0.174,7.45,225.91,0.2656,0.3096,327.65,0.2515,1.1425,0,0,3.3,34.44,11.23
64.83,0.0773,9.37,666.76,0.2508,0.4758,344.98,0.275,1.5539,2,1,5.21,60.38,18.68
699.41,1.8052,58.19,69.57,0.159,0.1059,242.71,0.1963,1.474,1,1,66.85,8.74,10.97
814.91,5.5741,54.29,110.44,0.0558,0.289,398.79,0.249,1.3514,0,1,91.7,14.84,17.87
613.26,1.0581,33.22,88.8,0.1188,0.1392,801.63,0.8592,2.5401,3,1,50.17,8.87,66.74
54.63,0.5446,8.21,100.06,0.1638,0.221,1228.47,1.2948,2.4095,3,1,7.08,17.4,87.48
38.18,0.1866,4.11,122.65,0.1008,0.1179,739.13,0.8635,2.8769,3,1,2.79,7.6,68.74
80.53,0.9076,19.35,594.45,0.2735,0.3248,236.33,0.2926,1.744,0,0,13.96,49.74,16.42
461.73,2.5271,22.9,109.91,0.0882,0.1069,202.21,0.2079,1.7427,1,0,47.12,5.6,13.18
24.34,0.1065,3.89,288.62,0.2879,0.4439,307.57,0.265,1.5746,2,1,1.43,46.68,16.94
192.55,1.1981,22.8,684.48,0.2689,0.4153,356.52,0.1817,1.6151,2,1,23.28,58.47,18.51
99.16,0.5019,9.44,117.11,0.1492,0.1819,1096.76,0.7951,1.8179,3,0,9.79,14.62,69.52
52.8,0.7122,6.25,68.59,0.1356,0.1387,887.54,0.9538,2.8201,3,1,7.42,9.2,76.92
109.85,0.6896,10.16,910.5,0.2568,0.4806,265.27,0.1337,1.2553,2,1,11.75,70.22,7.69
75.51,0.4778,12.12,740.24,0.3384,0.3254,211.27,0.2906,1.1492,2,0,9.02,59.57,6.21
771.52,2.1162,46.33,71.5,0.1986,0.1852,362.05,0.1315,1.0784,1,1,69.57,16.41,9.84
274.93,3.2312,58.8,69.43,0.1018,0.1141,348.18,0.264,1.1862,1,0,50.61,5.44,13.13
5.23,0.2343,3.27,424.74,0.2066,0.4256,322.55,0.2704,1.5582,2,1,1.77,45.22,17.54
771.15,3.164,32.2,612.57,0.3477,0.323,210.22,0.1118,1.455,2,0,71.8,55.26,7.55
781.12,1.1636,38.36,61.17,0.1232,0.1145,736.85,0.7285,2.8547,3,1,62.14,6.58,65.89
295.26,1.0728,21.98,116.86,0.1571,0.2655,625.38,1.3287,2.9482,3,1,28.34,20.37,72.43
549.52,2.5495,63.57,72.61,0.0745,0.1352,203.16,0.1609,1.221,1,1,64.04,5.06,4.56
